mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
pelog_alternating,Pelog,Alternating,193,8.962902,728.446064,0.014703,0.109847,0.438505,895.576228,0.015490,0.172709,0.461973
pelog_alternating,Pelog,Alternating,194,9.009342,2505.043706,0.015447,0.778071,0.460690,845.774686,0.015567,0.153977,0.464269
pelog_alternating,Pelog,Alternating,195,9.055782,948.529449,0.015314,0.192626,0.456706,850.814353,0.015591,0.155873,0.464975
pelog_alternating,Pelog,Alternating,196,9.102222,880.536788,0.014969,0.167052,0.446418,894.106194,0.015650,0.172156,0.466750
pelog_alternating,Pelog,Alternating,197,9.148662,761.031069,0.014523,0.122103,0.433123,901.757178,0.015684,0.175034,0.467761
pelog_alternating,Pelog,Alternating,198,9.195102,741.560456,0.013588,0.114779,0.405247,904.880709,0.015697,0.176208,0.468150
pelog_alternating,Pelog,Alternating,199,9.241542,1118.295894,0.016492,0.256479,0.491845,904.211620,0.015648,0.175957,0.466679
pelog_alternating,Pelog,Alternating,200,9.287982,775.132786,0.022197,0.127407,0.662002,889.789682,0.015503,0.170532,0.462362
pelog_alternating,Pelog,Alternating,201,9.334422,613.472298,0.023297,0.066602,0.694787,889.598019,0.015447,0.170460,0.460675
pelog_alternating,Pelog,Alternating,202,9.380862,585.939607,0.019962,0.056246,0.595323,893.009402,0.015417,0.171743,0.459802
pelog_alternating,Pelog,Alternating,203,9.427302,578.593732,0.016318,0.053484,0.486669,896.981666,0.015399,0.173237,0.459242
