time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
333,166.500000,61.221557,83.500000,2,144.000000,58.963064,0.659237
334,167.000000,60.235294,76.500000,2,144.000000,61.638841,0.636128
335,167.500000,53.525180,69.500000,2,36.000000,60.235319,-0.823916
336,168.000000,66.857143,87.500000,2,272.250000,59.991008,-0.797859
337,168.500000,59.337423,81.500000,2,110.250000,58.639601,0.681329
338,169.000000,60.000000,75.000000,2,144.000000,61.353667,0.605061
339,169.500000,53.478261,69.000000,2,36.000000,59.849723,-0.701931
340,170.000000,67.095506,89.000000,2,272.250000,59.949806,-0.606893
341,170.500000,59.337423,81.500000,2,110.250000,58.635937,0.680954
342,171.000000,59.837838,74.000000,2,144.000000,61.311713,0.573792
343,171.500000,53.430657,68.500000,2,36.000000,59.783521,-0.854885
344,172.000000,66.857143,87.500000,2,272.250000,59.601943,-0.736338
345,172.500000,59.454545,82.500000,2,110.250000,58.310846,0.640894
346,173.000000,58.429530,74.500000,2,110.250000,60.883731,0.551933
347,173.500000,53.382353,68.000000,2,36.000000,59.414712,-0.796093
348,174.000000,66.295082,91.500000,2,240.250000,59.291545,-0.704537
349,174.500000,59.512048,83.000000,2,110.250000,58.005639,0.593388
350,175.000000,58.838710,77.500000,2,110.250000,60.478321,0.409272
351,175.500000,52.000000,67.500000,2,20.250000,58.824182,-1.047105
352,176.000000,65.745763,88.500000,2,324.000000,58.384110,-1.065672
353,176.500000,58.024390,82.000000,2,144.000000,56.692839,0.673330
354,177.000000,57.311688,77.000000,2,144.000000,59.730770,0.719389
355,177.500000,50.382353,68.000000,2,36.000000,58.131617,-0.886226
356,178.000000,67.189655,87.000000,2,380.250000,57.958318,-0.779583
357,178.500000,57.750000,80.000000,2,144.000000,56.572451,1.369846
358,179.000000,57.157895,76.000000,2,144.000000,60.698011,1.352638
359,179.500000,50.382353,68.000000,2,36.000000,59.277727,-0.653385
360,180.000000,71.010152,98.500000,2,441.000000,59.391241,-0.620797
361,180.500000,60.088235,85.000000,2,182.250000,58.036132,1.230985
362,181.000000,58.317568,74.000000,2,182.250000,61.853210,0.950298
363,181.500000,50.382353,68.000000,2,36.000000,59.936729,-1.108124
364,182.000000,69.467742,93.000000,2,420.250000,59.636962,-0.814973
365,182.500000,61.427746,86.500000,2,210.250000,58.306782,1.304496
366,183.000000,58.589404,75.500000,2,182.250000,62.245954,1.302122
367,183.500000,51.666667,67.500000,2,56.250000,60.911026,-0.786709
368,184.000000,70.078212,89.500000,2,361.000000,60.672536,-0.635120
369,184.500000,62.793103,87.000000,2,169.000000,59.640787,1.209079
370,185.000000,60.235294,76.500000,2,144.000000,63.090694,0.852043
371,185.500000,53.430657,68.500000,2,36.000000,61.344874,-1.098717
372,186.000000,68.916201,89.500000,2,324.000000,60.893259,-0.896819
373,186.500000,61.349112,84.500000,2,144.000000,59.551236,0.630041
374,187.000000,60.535032,78.500000,2,144.000000,62.153340,0.505137
375,187.500000,53.525180,69.500000,2,36.000000,60.561511,-0.884672
376,188.000000,66.441176,85.000000,2,272.250000,60.383996,-0.785118
377,188.500000,60.957055,81.500000,2,144.000000,58.991276,0.603753
378,189.000000,60.461538,78.000000,2,144.000000,61.591503,0.702150
379,189.500000,53.571429,70.000000,2,36.000000,60.395575,-0.662500
380,190.000000,66.526316,85.500000,2,272.250000,60.266502,-0.753548
381,190.500000,60.461538,78.000000,2,144.000000,58.888480,0.631432
382,191.000000,60.311688,77.000000,2,144.000000,61.529367,0.589551
383,191.500000,53.571429,70.000000,2,36.000000,60.067582,-0.793263
384,192.000000,66.775862,87.000000,2,272.250000,59.942842,-0.731837
385,192.500000,59.217391,80.500000,2,110.250000,58.603908,0.821666
386,193.000000,59.837838,74.000000,2,144.000000,61.586174,0.722981
387,193.500000,53.617021,70.500000,2,36.000000,60.049870,-0.714381
388,194.000000,68.482759,87.000000,2,324.000000,60.157412,-0.559383
389,194.500000,59.094340,79.500000,2,110.250000,58.931103,1.247871
390,195.000000,59.755102,73.500000,2,144.000000,62.653153,1.134905
391,195.500000,53.706294,71.500000,2,36.000000,61.200913,-0.627607
392,196.000000,72.227273,99.000000,2,380.250000,61.397939,-0.501997
393,196.500000,61.221557,83.500000,2,144.000000,60.196919,1.213316
394,197.000000,60.079470,75.500000,2,144.000000,63.824572,0.883145
395,197.500000,53.750000,72.000000,2,36.000000,61.963208,-1.037048
