mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
slendro_layered,Slendro,Layered,196,9.102222,1525.986251,0.029038,0.409822,0.866001,1591.721203,0.025425,0.434547,0.758265
slendro_layered,Slendro,Layered,197,9.148662,1156.161213,0.023560,0.270721,0.702629,1678.546339,0.025939,0.467204,0.773585
slendro_layered,Slendro,Layered,198,9.195102,966.265023,0.019551,0.199297,0.583075,1702.817784,0.026486,0.476333,0.789912
slendro_layered,Slendro,Layered,199,9.241542,1819.418382,0.024031,0.520189,0.716698,1683.650512,0.026618,0.469124,0.793830
slendro_layered,Slendro,Layered,200,9.287982,2355.702297,0.030872,0.721899,0.920712,1649.152240,0.025970,0.456148,0.774507
slendro_layered,Slendro,Layered,201,9.334422,2306.761077,0.030424,0.703491,0.907335,1606.626439,0.025602,0.440153,0.763529
slendro_layered,Slendro,Layered,202,9.380862,1320.620377,0.025468,0.332579,0.759530,1676.155555,0.025932,0.466305,0.773388
slendro_layered,Slendro,Layered,203,9.427302,1103.152377,0.020783,0.250783,0.619825,1709.935889,0.026404,0.479010,0.787471
slendro_layered,Slendro,Layered,204,9.473741,1410.926869,0.020072,0.366545,0.598627,1725.677885,0.026726,0.484931,0.797053
slendro_layered,Slendro,Layered,205,9.520181,1712.675965,0.030055,0.480041,0.896339,1689.581253,0.026364,0.471354,0.786257
slendro_layered,Slendro,Layered,206,9.566621,2974.259449,0.035240,0.954555,1.000000,1630.292497,0.025855,0.449054,0.771075
